TEAM_NAME,SEASON,Wins,Losses,PACE,OFF_RATING,DEF_RATING,NET_RATING,TS_PCT,FGM,FGA,FG3M,FG3A,FG%,FG3%,FG2M,FG2A,2P%
Detroit Pistons,2015-16,44,38,95.75,105.3,104.9,0.3,0.522,3111,7087,740,2148,43.9,34.45,2371,4939,48.01
Detroit Pistons,2016-17,37,45,95.52,105.3,106.7,-1.4,0.521,3269,7282,631,1915,44.89,32.95,2638,5367,49.15
Detroit Pistons,2017-18,39,43,96.75,106.6,106.7,-0.1,0.543,3208,7129,886,2373,45,37.34,2322,4756,48.82
Detroit Pistons,2018-19,41,41,97.88,108.4,108.7,-0.3,0.544,3185,7238,993,2854,44,34.79,2192,4384,50
Detroit Pistons,2019-20,20,46,97.86,108.8,112.3,-3.5,0.561,2595,5658,791,2157,45.86,36.67,1804,3501,51.53
Detroit Pistons,2020-21,20,52,98.19,107.6,112.2,-4.5,0.556,2783,6162,832,2370,45.16,35.11,1951,3792,51.45
Detroit Pistons,2021-22,23,59,98.81,105.6,113.3,-7.7,0.533,3129,7267,925,2838,43.06,32.59,2204,4429,49.76
Detroit Pistons,2022-23,17,65,99.88,109.9,117.8,-7.9,0.561,3244,7140,934,2659,45.43,35.13,2310,4481,51.55
Detroit Pistons,2023-24,14,68,100.45,109,118,-9,0.562,3353,7236,906,2602,46.34,34.82,2447,4634,52.81
Golden State Warriors,2000-01,17,65,95.7,96.3,105.5,-9.2,0.47,2937,7175,282,964,40.93,29.25,2655,6211,42.75
Golden State Warriors,2001-02,21,61,95.75,101.5,107.1,-5.6,0.499,2998,6989,320,994,42.9,32.19,2678,5995,44.67
Golden State Warriors,2002-03,38,44,95.88,106.4,107.7,-1.3,0.526,3061,6941,425,1235,44.1,34.41,2636,5706,46.2
Golden State Warriors,2003-04,37,45,90.95,101.5,102.6,-1.1,0.517,2875,6511,429,1283,44.16,33.44,2446,5228,46.79
Golden State Warriors,2004-05,34,48,94.45,103.4,105.5,-2.2,0.512,3029,7039,624,1774,43.03,35.17,2405,5265,45.68
Golden State Warriors,2005-06,34,48,94.43,103.5,104.9,-1.4,0.521,2939,6785,625,1832,43.32,34.12,2314,4953,46.72
Golden State Warriors,2006-07,42,40,99.97,106.2,106.5,-0.3,0.548,3261,7048,700,1966,46.27,35.61,2561,5082,50.39
Golden State Warriors,2007-08,48,34,99.96,110.4,108.5,1.9,0.548,3403,7406,761,2185,45.95,34.83,2642,5221,50.6
Golden State Warriors,2008-09,29,53,99.57,108,111.7,-3.7,0.549,3231,7055,550,1475,45.8,37.29,2681,5580,48.05
Golden State Warriors,2009-10,26,56,101.52,107,110.3,-3.3,0.557,3329,7094,633,1687,46.93,37.52,2696,5407,49.86
Golden State Warriors,2010-11,36,46,95.85,107.1,109.4,-2.3,0.544,3251,7047,685,1749,46.13,39.17,2566,5298,48.43
Golden State Warriors,2011-12,23,43,93.78,103.9,107.3,-3.4,0.539,2489,5443,524,1351,45.73,38.79,1965,4092,48.02
Golden State Warriors,2012-13,47,35,95.64,105.1,104.2,0.9,0.545,3130,6840,658,1632,45.76,40.32,2472,5208,47.47
Golden State Warriors,2013-14,51,31,97.37,106.3,101.4,4.9,0.55,3236,7005,774,2037,46.2,38,2462,4968,49.56
Golden State Warriors,2014-15,67,15,99.28,110.4,100.4,9.9,0.571,3410,7137,883,2217,47.78,39.83,2527,4920,51.36
Golden State Warriors,2015-16,73,9,100.24,113.5,102.8,10.6,0.593,3489,7159,1077,2592,48.74,41.55,2412,4567,52.81
Golden State Warriors,2016-17,67,15,100.37,114.8,103.4,11.4,0.597,3532,7140,982,2562,49.47,38.33,2550,4578,55.7
Golden State Warriors,2017-18,58,24,100.35,112.8,106.8,5.9,0.603,3509,6979,926,2369,50.28,39.09,2583,4610,56.03
Golden State Warriors,2018-19,57,25,101.74,115,108.6,6.5,0.596,3612,7361,1087,2824,49.07,38.49,2525,4537,55.65
Golden State Warriors,2019-20,15,50,101.04,104.4,113,-8.6,0.54,2510,5730,678,2032,43.8,33.37,1832,3698,49.54
Golden State Warriors,2020-21,39,33,102.81,110.5,109.4,1.1,0.583,2973,6347,1048,2789,46.84,37.58,1925,3558,54.1
Golden State Warriors,2021-22,53,29,98.74,112.1,106.6,5.5,0.582,3323,7087,1176,3231,46.89,36.4,2147,3856,55.68
Golden State Warriors,2022-23,44,38,102.54,115.1,113.4,1.7,0.6,3538,7393,1363,3540,47.86,38.5,2175,3853,56.45
Golden State Warriors,2023-24,46,36,99.91,116.9,114.5,2.4,0.586,3582,7515,1211,3191,47.66,37.95,2371,4324,54.83
Houston Rockets,2000-01,45,37,91.66,105.2,102.8,2.4,0.538,2943,6494,504,1412,45.32,35.69,2439,5082,47.99
Houston Rockets,2001-02,28,54,89.56,101.6,106.9,-5.4,0.507,2837,6629,496,1480,42.8,33.51,2341,5149,45.47
Houston Rockets,2002-03,43,39,90.36,102.4,100.9,1.5,0.522,2840,6461,439,1267,43.96,34.65,2401,5194,46.23
Houston Rockets,2003-04,45,37,88.92,99.7,97.8,1.9,0.528,2738,6195,515,1406,44.2,36.63,2223,4789,46.42
Houston Rockets,2004-05,51,31,90.18,104.4,100.1,4.3,0.534,2846,6419,553,1521,44.34,36.36,2293,4898,46.82
Houston Rockets,2005-06,34,48,89.07,100.4,102.1,-1.7,0.519,2708,6252,469,1414,43.31,33.17,2239,4838,46.28
Houston Rockets,2006-07,52,30,91.7,104.7,99.7,4.9,0.54,2906,6528,705,1893,44.52,37.24,2201,4635,47.49
Houston Rockets,2007-08,55,27,91.42,105.4,100.5,4.8,0.528,3003,6698,583,1707,44.83,34.15,2420,4991,48.49
Houston Rockets,2008-09,53,29,91.23,107.1,102.9,4.2,0.548,2959,6526,621,1656,45.34,37.5,2338,4870,48.01
Houston Rockets,2009-10,42,40,94.91,106.8,106.8,0,0.537,3094,6923,646,1838,44.69,35.15,2448,5085,48.14
Houston Rockets,2010-11,43,39,95.14,110.2,107.9,2.3,0.55,3170,6975,677,1843,45.45,36.73,2493,5132,48.58
Houston Rockets,2011-12,34,32,92.82,104.2,104,0.2,0.529,2489,5543,478,1330,44.9,35.94,2011,4213,47.73
Houston Rockets,2012-13,45,37,96.89,108.8,105.3,3.5,0.564,3124,6782,867,2369,46.06,36.6,2257,4413,51.14
Houston Rockets,2013-14,54,28,97.27,109.8,105.2,4.6,0.571,3118,6603,779,2179,47.22,35.75,2339,4424,52.87
Houston Rockets,2014-15,56,26,97.36,106,102.6,3.4,0.548,3032,6832,933,2680,44.38,34.81,2099,4152,50.55
Houston Rockets,2015-16,41,41,98.42,107.3,107.3,0,0.553,3094,6847,878,2533,45.19,34.66,2216,4314,51.37
Houston Rockets,2016-17,55,27,100.55,114.1,108.4,5.7,0.583,3305,7152,1181,3306,46.21,35.72,2124,3846,55.23
Houston Rockets,2017-18,65,17,98.02,114.1,105.7,8.4,0.59,3174,6906,1256,3470,45.96,36.2,1918,3436,55.82
Houston Rockets,2018-19,53,29,98.39,114.9,110.1,4.8,0.581,3218,7163,1323,3721,44.93,35.55,1895,3442,55.06
Houston Rockets,2019-20,44,28,104.04,112.5,109.8,2.7,0.578,2936,6512,1126,3261,45.09,34.53,1810,3251,55.68
Houston Rockets,2020-21,17,55,101.69,107,114.4,-7.4,0.553,2826,6372,992,2923,44.35,33.94,1834,3449,53.17
Houston Rockets,2021-22,20,62,101.16,108.1,116.4,-8.3,0.565,3229,7083,1105,3170,45.59,34.86,2124,3913,54.28
Houston Rockets,2022-23,22,60,99.74,110.5,118.6,-8.1,0.554,3329,7287,856,2619,45.68,32.68,2473,4668,52.98
Houston Rockets,2023-24,41,41,99.59,113.7,112.8,0.9,0.565,3425,7459,1043,2964,45.92,35.19,2382,4495,52.99
Indiana Pacers,2000-01,41,41,90.89,100.3,100.5,-0.2,0.519,2828,6431,396,1159,43.97,34.17,2432,5272,46.13
Indiana Pacers,2001-02,42,40,93.13,102.8,102.4,0.4,0.527,2935,6580,405,1195,44.6,33.89,2530,5385,46.98
Indiana Pacers,2002-03,48,34,92.71,103.2,99.6,3.5,0.522,2911,6608,379,1119,44.05,33.87,2532,5489,46.13
Indiana Pacers,2003-04,61,21,88.54,102.5,96.2,6.3,0.52,2753,6322,449,1281,43.55,35.05,2304,5041,45.71
Indiana Pacers,2004-05,44,38,88.71,103.7,102.7,1,0.534,2668,6169,542,1575,43.25,34.41,2126,4594,46.28
Indiana Pacers,2005-06,41,41,90.85,103.1,101,2,0.533,2786,6274,536,1536,44.41,34.9,2250,4738,47.49
Indiana Pacers,2006-07,35,47,93.43,101.9,104.4,-2.5,0.523,2872,6561,481,1389,43.77,34.63,2391,5172,46.23
Indiana Pacers,2007-08,36,46,98.64,105.1,106.3,-1.2,0.54,3102,6993,755,2021,44.36,37.36,2347,4972,47.2
Indiana Pacers,2008-09,36,46,97.34,107.2,108.2,-1,0.545,3220,7080,652,1725,45.48,37.8,2568,5355,47.96
Indiana Pacers,2009-10,32,50,97.77,103,106,-3,0.536,3020,6823,659,1896,44.26,34.76,2361,4927,47.92
Indiana Pacers,2010-11,37,45,95.5,104.1,105,-0.9,0.533,3003,6787,585,1653,44.25,35.39,2418,5134,47.1
Indiana Pacers,2011-12,42,24,91.68,105.5,102.1,3.3,0.526,2354,5375,392,1064,43.8,36.84,1962,4311,45.51
Indiana Pacers,2012-13,49,32,90.9,103.4,99,4.4,0.521,2845,6525,555,1599,43.6,34.71,2290,4926,46.49
Indiana Pacers,2013-14,56,26,92.89,103.6,98.9,4.7,0.535,2949,6573,550,1542,44.87,35.67,2399,5031,47.68
Indiana Pacers,2014-15,38,44,93.67,102.9,102.7,0.2,0.523,2998,6824,612,1740,43.93,35.17,2386,5084,46.93
Indiana Pacers,2015-16,45,37,97.35,103.8,102.2,1.6,0.536,3142,6985,663,1889,44.98,35.1,2479,5096,48.65
Indiana Pacers,2016-17,42,40,96.59,107.9,108.1,-0.2,0.558,3221,6931,709,1885,46.47,37.61,2512,5046,49.78
Indiana Pacers,2017-18,48,34,96.84,108.5,107.3,1.3,0.557,3345,7083,741,2010,47.23,36.87,2604,5073,51.33
Indiana Pacers,2018-19,48,34,98.64,109.4,106,3.4,0.561,3390,7135,779,2081,47.51,37.43,2611,5054,51.66
Indiana Pacers,2019-20,45,28,99.41,109.5,107.5,1.9,0.565,3075,6457,743,2046,47.62,36.31,2332,4411,52.87
Indiana Pacers,2020-21,34,38,102.05,111.9,111.9,0.1,0.575,3115,6567,889,2445,47.43,36.36,2226,4122,54
Indiana Pacers,2021-22,25,57,98.55,111.9,115.5,-3.6,0.564,3398,7338,997,2899,46.31,34.39,2401,4439,54.09
Indiana Pacers,2022-23,35,47,101.68,113.8,117.1,-3.3,0.581,3444,7345,1112,3030,46.89,36.7,2332,4315,54.04
Indiana Pacers,2023-24,47,35,102.16,120.5,117.6,2.9,0.606,3855,7599,1082,2891,50.73,37.43,2773,4708,58.9
Los Angeles Clippers,2000-01,31,51,90.67,100.3,103.2,-2.9,0.514,2896,6467,360,1063,44.78,33.87,2536,5404,46.93
Los Angeles Clippers,2001-02,39,43,91.21,104.3,104.7,-0.4,0.519,2970,6668,408,1147,44.54,35.57,2562,5521,46.4
Los Angeles Clippers,2002-03,27,55,92.68,101.1,105.1,-4,0.516,2835,6490,390,1178,43.68,33.11,2445,5312,46.03
Los Angeles Clippers,2003-04,28,54,92.49,101.9,106.6,-4.7,0.512,2817,6579,329,1024,42.82,32.13,2488,5555,44.79
Los Angeles Clippers,2004-05,37,45,90.66,103.8,104.5,-0.8,0.533,2924,6368,231,669,45.92,34.53,2693,5699,47.25
Los Angeles Clippers,2005-06,47,35,92.99,103.8,102.2,1.6,0.54,2993,6443,290,843,46.45,34.4,2703,5600,48.27
Los Angeles Clippers,2006-07,40,42,91.92,103.8,104.2,-0.4,0.537,2880,6318,314,903,45.58,34.77,2566,5415,47.39
Los Angeles Clippers,2007-08,23,59,93.38,99.9,107.4,-7.5,0.519,2820,6445,350,1079,43.75,32.44,2470,5366,46.03
Los Angeles Clippers,2008-09,19,63,93.3,101,110.1,-9.2,0.52,2955,6696,535,1513,44.13,35.36,2420,5183,46.69
Los Angeles Clippers,2009-10,29,53,93.44,102.3,109.1,-6.8,0.529,3002,6601,483,1457,45.48,33.15,2519,5144,48.97
Los Angeles Clippers,2010-11,32,50,93.35,104.8,108,-3.2,0.535,3015,6594,513,1519,45.72,33.77,2502,5075,49.3
Los Angeles Clippers,2011-12,40,26,89.98,107.5,104.8,2.7,0.533,2439,5366,514,1441,45.45,35.67,1925,3925,49.04
Los Angeles Clippers,2012-13,56,26,91.83,109.8,102.8,6.9,0.557,3160,6608,627,1752,47.82,35.79,2533,4856,52.16
Los Angeles Clippers,2013-14,57,25,96.66,111.3,104,7.3,0.567,3208,6761,693,1966,47.45,35.25,2515,4795,52.45
Los Angeles Clippers,2014-15,56,26,95.4,111.6,104.7,6.9,0.565,3228,6830,827,2202,47.26,37.56,2401,4628,51.88
Los Angeles Clippers,2015-16,53,29,96.81,107.2,102.7,4.5,0.556,3141,6759,797,2190,46.47,36.39,2344,4569,51.3
Los Angeles Clippers,2016-17,51,31,96.77,111.8,107.5,4.4,0.574,3242,6820,841,2245,47.54,37.46,2401,4575,52.48
Los Angeles Clippers,2017-18,42,40,99.54,109.4,109.2,0.2,0.564,3302,7004,777,2196,47.14,35.38,2525,4808,52.52
Los Angeles Clippers,2018-19,48,34,102.66,111.4,110.4,1,0.575,3384,7178,821,2118,47.14,38.76,2563,5060,50.65
Los Angeles Clippers,2019-20,49,23,102.16,113.3,106.9,6.3,0.577,2992,6425,895,2410,46.57,37.14,2097,4015,52.23
Los Angeles Clippers,2020-21,47,25,97.63,116.7,110.6,6.1,0.599,3009,6242,1027,2498,48.21,41.11,1982,3744,52.94
Los Angeles Clippers,2021-22,42,40,98.51,109.5,109.5,0,0.564,3285,7170,1047,2802,45.82,37.37,2238,4368,51.24
Los Angeles Clippers,2022-23,44,38,98.84,114,113.6,0.5,0.588,3370,7060,1041,2734,47.73,38.08,2329,4326,53.84
Los Angeles Clippers,2023-24,51,31,97.93,117.9,114.6,3.4,0.599,3473,7108,1036,2719,48.86,38.1,2437,4389,55.53
Los Angeles Lakers,2000-01,56,26,92.9,107,103.6,3.5,0.535,3109,6685,439,1275,46.51,34.43,2670,5410,49.35
Los Angeles Lakers,2001-02,58,24,93.32,108,100.4,7.6,0.534,3150,6840,510,1439,46.05,35.44,2640,5401,48.88
Los Angeles Lakers,2002-03,50,32,93.78,105.6,103.4,2.2,0.528,3091,6856,486,1367,45.08,35.55,2605,5489,47.46
Los Angeles Lakers,2003-04,56,26,93.39,104.2,100.1,4.1,0.522,3028,6676,365,1115,45.36,32.74,2663,5561,47.89
Los Angeles Lakers,2004-05,34,48,92.34,106.4,109.6,-3.2,0.535,2895,6629,644,1813,43.67,35.52,2251,4816,46.74
Los Angeles Lakers,2005-06,45,37,92.22,106.8,104.2,2.6,0.539,2992,6607,552,1583,45.29,34.87,2440,5024,48.57
